bucket,phase,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
"(10.0, 14.0]",London-NY,-1,3.0,1.0,15,2347,134,957,136,955,714.1872828873458,74.04473215694073,0.057094162760971456,0.057946314443971025,0.4077545803152961,0.5351512569237324,-0.23647209203238176,0.30429794754467226,0.03627718394989565,0.03968579068189393,0.03154867156239485,0.02856220751976763,0.028531955241203825,0.03864988931811993,False,True,True,False,-0.04265956976245558,-0.003191192906279963
"(0.0, 7.0]",London-NY,-1,4.0,0.5,15,491,20,346,21,345,144.31062769861435,33.53844112206749,0.04073319755600815,0.04276985743380855,0.7046843177189409,0.25458248472505096,-0.1894093686354379,0.29391166537395996,0.036195899341235946,0.04536086879133781,0.06830639739728613,0.009606381134038494,0.031126816421969655,0.02405338782766544,False,True,True,False,-0.09715488795101175,-0.030479494304887902
"(10.0, 14.0]",London-NY,-1,4.0,1.0,15,2347,53,958,53,958,903.6032497652161,74.04473215694073,0.02258201959948871,0.02258201959948871,0.4081806561567959,0.5692373242437154,-0.31785257775884107,0.3850035150256566,0.03560226570442068,0.035602265704420696,0.03154867156239485,0.010569630466354688,0.012012389133134023,0.016949362101985985,False,True,True,False,-0.03198879564455234,0.00180673502993417
"(10.0, 14.0]",London-NY,-1,2.0,1.0,30,2347,656,1314,670,1300,157.5618577799088,74.04473215694073,0.27950575202386024,0.2854708138048573,0.5598636557307201,0.16063059224541976,-0.0008521516829995739,0.06713330114184439,0.03473247789644997,0.052627663239441014,0.03154867156239485,0.18421159385014807,0.09529415817371217,0.20693262282628488,False,True,True,False,-0.09765236538746136,-0.031459943745505696
"(14.0, inf]",Asia-London,1,1.0,1.5,30,1011,466,251,471,246,-35.82016925859216,18.70284410406137,0.4609297725024728,0.4658753709198813,0.24826904055390703,0.29080118694362017,0.08852621167161226,-0.03543043447931964,0.03459642595187583,0.0469604219953971,0.018499351240416784,0.4425405871545874,0.018389185347885417,0.4863867971203341,False,False,False,False,-0.09669071201335634,-0.031047143030740257
"(14.0, inf]",Asia-London,1,3.0,0.75,30,1011,55,562,55,562,310.1501658276409,18.70284410406137,0.05440158259149357,0.05440158259149357,0.5558852621167161,0.3897131552917904,-0.25370919881305637,0.3067756338552333,0.03456708380176017,0.03456708380176014,0.018499351240416784,0.04772974391661355,0.006671838674880026,0.06751264090963116,False,False,False,False,-0.08384626174208883,-0.024639588970164328
"(0.0, 7.0]",Asia-London,1,4.0,1.5,30,1173,50,418,50,418,555.6961896178401,88.26334477646203,0.042625745950554135,0.042625745950554135,0.35635123614663256,0.6010230179028133,-0.3640238704177323,0.4737392920868202,0.034469603445335076,0.034469603445335104,0.0752458182237528,0.038869509503808644,0.003756236446745491,0.05555955853237663,False,False,False,False,-0.12546397082758198,-0.045497183691123454
"(10.0, 14.0]",London-NY,-1,3.0,1.0,60,2347,540,1625,542,1623,159.93591154192785,74.04473215694073,0.23008095440988496,0.23093310609288453,0.6923732424371538,0.07754580315296122,-0.0021303792074989347,0.0681448280962624,0.034465777326368616,0.037874384058366906,0.03154867156239485,0.14841919171154874,0.08166176269833622,0.16931740211836677,False,True,True,False,-0.14867057986149845,-0.05710240126756492
"(7.0, 10.0]",London-NY,1,4.0,0.5,60,1712,163,1441,167,1437,204.97472838785015,78.41706703759255,0.09521028037383178,0.09754672897196262,0.8417056074766355,0.0630841121495328,-0.040011682242990655,0.1197282291985106,0.03391218536814112,0.044426204059729905,0.04580436158737882,0.04997621922218563,0.045234061151646146,0.06532387592563367,False,True,True,False,-0.02931786634531528,0.002297159511412919
"(7.0, 10.0]",London-NY,1,4.0,0.75,30,1712,98,1174,102,1170,624.4259603227443,78.41706703759255,0.05724299065420561,0.05957943925233645,0.6857476635514018,0.2570093457943926,-0.285338785046729,0.36473478990814506,0.03359164327403725,0.044689774115158766,0.04580436158737882,0.024585763876462798,0.03265722677774281,0.035695088588216704,False,True,True,False,-0.06451930276494955,-0.01546382974545615
"(10.0, 14.0]",London-NY,-1,1.0,1.5,60,2347,1463,871,1472,862,-5.015592800077316,74.04473215694073,0.6233489561141883,0.6271836386876865,0.37111205794631447,0.005538985939497254,0.06668086919471666,-0.002137022922913215,0.03299517470940859,0.042581881143153796,0.03154867156239485,0.5647740821444723,0.058574873969715946,0.5933654442491172,False,True,True,False,-0.1235089372408368,-0.0452568812657141
"(10.0, 14.0]",London-NY,-1,1.5,1.0,30,2347,903,1240,921,1222,36.40749411063953,74.04473215694073,0.3847464848743076,0.3924158500213038,0.5283340434597358,0.0869194716659566,0.04878568385172561,0.015512353690089277,0.032749365979420034,0.05192277884691045,0.03154867156239485,0.28307168066204214,0.10167480421226549,0.30932691176920496,False,True,True,False,-0.09606421571563845,-0.031657424868109206
"(14.0, inf]",Asia,1,4.0,0.5,60,7706,325,5846,326,5845,2010.337921828551,136.8915359810477,0.04217492862704386,0.042304697638204,0.758629639242149,0.19919543213080715,-0.21061510511289905,0.26087956421341174,0.032500179840060095,0.033084140390280736,0.017764279260452594,0.03419614391984211,0.007978784707201751,0.040135510734159614,False,True,True,False,-0.007935221781704496,0.0122824790291778
"(0.0, 7.0]",Asia-London,1,4.0,1.0,60,1173,145,811,145,811,357.3041082889591,88.26334477646203,0.12361466325660699,0.12361466325660699,0.691389599317988,0.18499573742540498,-0.1969309462915601,0.3046070829402891,0.03243031842497619,0.03243031842497621,0.0752458182237528,0.09684869254265067,0.02676597071395631,0.12181079173031345,False,True,True,False,-0.13423146053203294,-0.050900571053528375
"(10.0, 14.0]",London-NY,-1,3.0,1.5,15,2347,142,541,143,540,534.9909218142681,74.04473215694073,0.060502769492969746,0.06092884533446954,0.23050703025138475,0.7089902002556455,-0.16425223689816787,0.227946707206761,0.03214579874619827,0.03406314003294732,0.03154867156239485,0.029732128449249638,0.03077064104372011,0.04000822818042976,False,True,True,False,-0.07055946345056188,-0.019206832352181805
"(14.0, inf]",London,-1,3.0,0.75,60,3737,547,2601,557,2591,499.81412921164696,70.09098694664937,0.14637409686914638,0.14905004013914905,0.696012844527696,0.15761305860315766,-0.08288734278833289,0.13374742553161545,0.03210413226250938,0.04213891952501943,0.01875595048077318,0.12380446333687567,0.022569633532270705,0.13912892122263312,False,True,True,False,-0.08537564205345059,-0.026635754895470605
"(14.0, inf]",Asia-London,1,3.0,1.0,60,1011,117,579,117,579,279.0237206534762,18.70284410406137,0.11572700296735905,0.11572700296735905,0.5727002967359051,0.3115727002967359,-0.22551928783382788,0.275987854256653,0.03196921518240835,0.03196921518240832,0.018499351240416784,0.10403066646424776,0.01169633650311129,0.13180373905123555,False,False,False,False,-0.12635221569972882,-0.047191500258660236
"(10.0, 14.0]",Asia-London,1,0.75,1.5,15,1271,623,171,624,170,-132.1035219302866,38.445759606384954,0.4901652242328875,0.4909520062942565,0.13453973249409915,0.37529504327301333,0.1658143194335169,-0.10393668129841589,0.031629204141092396,0.03339946377917266,0.030248433994008617,0.4489269001129579,0.041238324119929615,0.4880714803313401,False,True,True,False,-0.05813691751091521,-0.013253856684911407
"(14.0, inf]",NY-Asia,1,4.0,0.75,30,2236,60,1174,60,1174,748.2097465985213,37.27036618881121,0.026833631484794274,0.026833631484794274,0.5250447227191414,0.4481216457960644,-0.28644901610017887,0.3346197435592671,0.031502406265523294,0.031502406265523294,0.01666832119356494,0.019946758651719097,0.006886872833075177,0.028714400090753628,False,False,False,False,-0.035239252454762796,-0.0018684230946197505
"(10.0, 14.0]",London-NY,-1,4.0,0.5,60,2347,237,1978,240,1975,188.45253030449862,74.04473215694073,0.10097997443544951,0.10225820195994888,0.8427780144865786,0.05624201107797189,-0.017469109501491265,0.08029507043225335,0.03127728936836724,0.03702931322861436,0.03154867156239485,0.05435184804506023,0.04662812639038928,0.067894110741678,False,True,True,False,-0.0892733086006886,-0.028998009616160683
"(14.0, inf]",NY-Asia,1,3.0,0.75,60,1926,209,1233,210,1232,389.3484867191178,32.35364231095475,0.10851505711318796,0.10903426791277258,0.6401869158878505,0.25129802699896153,-0.154595015576324,0.20215393910649937,0.030760563036429406,0.03270760353487177,0.016798360493745973,0.0921132533778655,0.016401803735322462,0.11105382351508578,False,False,False,False,-0.012276312996968686,0.00924212501973036
"(14.0, inf]",London,-1,4.0,1.0,60,3737,350,2280,353,2277,1062.4571080270716,70.09098694664937,0.09365801445009365,0.09446079743109446,0.6101150655606101,0.2962269199892962,-0.23548300776023548,0.28430749478915485,0.030068536548146188,0.03408245145315019,0.01875595048077318,0.07958858357370578,0.014069430876387873,0.09225027326033991,False,True,True,False,-0.11251974249278247,-0.04122560297231814
"(10.0, 14.0]",London-NY,-1,2.0,1.0,15,2347,385,955,394,946,329.50631488792345,74.04473215694073,0.16403919897741798,0.16787388155091607,0.40690242863229653,0.42905837239028555,-0.07882403067746059,0.14039468039536576,0.030021978155510318,0.04152602587600457,0.03154867156239485,0.09056801678231402,0.07347118219510396,0.10756128417195072,False,True,True,False,-0.057092906603996324,-0.013535464224243003
"(14.0, inf]",Asia-London,1,3.0,1.0,15,1011,23,321,23,321,300.86193073447555,18.70284410406137,0.02274975272007913,0.02274975272007913,0.31750741839762614,0.6597428288822946,-0.24925816023738873,0.297588457699778,0.029830946221972476,0.029830946221972483,0.018499351240416784,0.02135125046659201,0.0013985022534871196,0.03513520928852527,False,False,False,False,-0.06945209176051857,-0.019810572769273047
"(7.0, 10.0]",NY-Asia,-1,1.5,1.5,60,3217,1365,1207,1369,1203,-0.6602567535210633,141.66023276278702,0.42430836182778986,0.4255517562946845,0.3751942803854523,0.20049735778675787,0.07367112216350637,-0.00020523989851447413,0.02943099486592847,0.03316117826661236,0.044034887399063416,0.43943218819741703,-0.015123826369627169,0.46398291040964934,False,False,False,False,-0.12123095306473917,-0.04589997909940535
"(10.0, 14.0]",Asia,-1,3.0,0.75,60,7727,1039,5296,1039,5296,1309.612533576434,229.06992178025365,0.13446356930244596,0.13446356930244596,0.6853888960786851,0.1801475346188689,-0.11065096415167594,0.16948525088345207,0.029188897605303542,0.029188897605303535,0.029645389126472584,0.13020597788101795,0.004257591421428009,0.1410420287867253,False,False,False,False,-0.017790633059366408,0.005699132272968567
"(14.0, inf]",Asia,1,3.0,1.5,60,7706,969,3208,972,3205,2265.3649927226434,136.8915359810477,0.12574617181417078,0.1261354788476512,0.4162989878017129,0.45795484038411627,-0.2472099662600571,0.29397417502240375,0.028999929501894065,0.030751811152555885,0.017764279260452594,0.12046455138909974,0.005281620425071035,0.13096658350038246,False,False,False,False,-0.02144283175577943,0.003778548873057317
"(7.0, 10.0]",NY-Asia,-1,2.0,1.0,60,3217,854,1765,856,1763,291.11509250298104,141.66023276278702,0.2654647186820019,0.2660864159154492,0.5486478085172521,0.18588747280074602,-0.01771837115324837,0.0904927238119307,0.028739465259618915,0.030604556959960838,0.044034887399063416,0.2834302857351919,-0.017965567053190024,0.3058404203365129,False,False,False,False,-0.09708507754034017,-0.034172806140360626
"(14.0, inf]",Asia-London,1,4.0,1.0,15,1011,7,321,7,321,340.7191249184668,18.70284410406137,0.006923837784371909,0.006923837784371909,0.31750741839762614,0.675568743818002,-0.2898120672601385,0.3370119929955161,0.02870057449496084,0.02870057449496084,0.018499351240416784,0.008174692049272117,-0.0012508542649002077,0.017162881978108085,False,False,False,False,-0.07082806396235998,-0.02106374473369957
"(0.0, 7.0]",London-NY,-1,4.0,1.5,15,491,27,154,27,154,170.55029472045754,33.53844112206749,0.054989816700611,0.054989816700611,0.3136456211812627,0.6313645621181263,-0.2505091649694501,0.3473529424041905,0.028537380037454305,0.02853738003745429,0.06830639739728613,0.011756545864400902,0.04323327083621009,0.02750224485117776,False,True,True,False,-0.12552053952031028,-0.04849157974142799
"(7.0, 10.0]",NY,-1,2.0,1.5,60,3555,1044,1336,1044,1336,185.5415359527738,168.52171409086787,0.2936708860759494,0.2936708860759494,0.3758087201125176,0.33052039381153303,0.02362869198312236,0.052191711941708525,0.028416264940057924,0.028416264940057924,0.04740413898477296,0.3291991365748363,-0.035528250498886915,0.3513852931497878,False,False,False,False,-0.1235641999284085,-0.04757396749417529
"(10.0, 14.0]",Asia,-1,3.0,1.0,60,7727,1167,4603,1167,4603,1549.744152276804,229.06992178025365,0.15102885984211206,0.15102885984211206,0.5957033777662741,0.25326776239161375,-0.1426167982399379,0.2005622042547954,0.028300016888384925,0.028300016888384932,0.029645389126472584,0.14841919171154874,0.0026096681305633196,0.1598547803199105,False,False,False,False,-0.025444310671297495,0.0014278531085437154
"(7.0, 10.0]",London-NY,1,4.0,1.5,30,1712,113,772,118,767,832.85631279435,78.41706703759255,0.06600467289719626,0.0689252336448598,0.45093457943925236,0.4830607476635514,-0.41238317757009346,0.48648149111819505,0.02829395196072277,0.044357036072872315,0.04580436158737882,0.02862971048205275,0.037374962415143514,0.04054082598181635,False,True,True,False,-0.06546660781427954,-0.018586327926778386
"(10.0, 14.0]",London-NY,-1,4.0,1.5,15,2347,54,542,54,542,736.7889107747337,74.04473215694073,0.023008095440988495,0.023008095440988495,0.23093310609288453,0.746058798466127,-0.2543672773753728,0.31392795516605615,0.028012006228288505,0.028012006228288457,0.03154867156239485,0.011013393577537518,0.011994701863450977,0.01751456324491161,False,True,True,False,-0.059502411918927495,-0.015745202845319495
"(10.0, 14.0]",Asia-London,1,2.0,1.5,30,1271,216,361,216,361,183.53350309400204,38.445759606384954,0.16994492525570418,0.16994492525570418,0.2840283241542093,0.5460267505900865,-0.08615263571990558,0.14440086789457282,0.02799979818065862,0.027999798180658605,0.030248433994008617,0.1696888564358444,0.00025606881985978935,0.19976338186018386,False,False,False,False,-0.096016735506844,-0.03400846866309269
"(14.0, inf]",Asia-London,1,1.0,1.5,60,1011,571,332,576,327,-26.042819993200517,18.70284410406137,0.5647873392680515,0.56973293768546,0.3283877349159248,0.10682492581602371,0.0722057368941642,-0.025759465868645418,0.027946919785101994,0.040310915828623256,0.018499351240416784,0.5390162441172005,0.025771095150850964,0.5827948656198655,False,False,False,False,-0.08881110269898228,-0.03043209145694014
"(10.0, 14.0]",Asia-London,1,1.5,1.5,15,1271,201,179,201,179,40.511616905352895,38.445759606384954,0.15814319433516916,0.15814319433516916,0.14083398898505115,0.7010228166797796,0.025963808025177025,0.03187381345818481,0.02758918748935322,0.02758918748935322,0.030248433994008617,0.15467161529772472,0.003471579037444439,0.18369202979493354,False,False,False,False,-0.08808605547737045,-0.030248433994008613
"(0.0, 7.0]",London-NY,-1,2.0,0.5,30,491,108,367,114,361,14.349087706901583,33.53844112206749,0.219959266802444,0.23217922606924643,0.7474541751527495,0.03258655804480659,0.06619144602851323,0.029224211215685508,0.02710925984691262,0.05765915801391873,0.06830639739728613,0.14757599487435039,0.0723832719280936,0.19396617117116083,False,True,True,False,-0.07722531523281782,-0.0250580276929526
"(14.0, inf]",London-NY,-1,4.0,1.5,30,2783,210,1051,210,1051,864.9574986917995,54.234064164390134,0.07545813869924542,0.07545813869924542,0.3776500179662235,0.5468918433345311,-0.2646424721523536,0.31080039478684857,0.026670296272874372,0.026670296272874372,0.019487626361620602,0.043830377563645904,0.031627761135599515,0.05507567893548257,False,True,True,False,-0.04694376606550171,-0.01013673489631367
"(0.0, 7.0]",Asia-London,1,3.0,1.5,30,1173,127,418,127,418,365.14307494829535,88.26334477646203,0.1082693947144075,0.1082693947144075,0.35635123614663256,0.5353793691389599,-0.20971867007672634,0.3112899189670037,0.026325430666524555,0.02632543066652457,0.0752458182237528,0.09197693457677796,0.01629246013762954,0.11639579242172896,False,False,False,False,-0.11207270504158838,-0.04287363718753191
"(14.0, inf]",London,-1,3.0,1.5,30,3737,381,1118,385,1114,702.2854138468723,70.09098694664937,0.10195343858710196,0.10302381589510302,0.2991704575862992,0.5988761038265988,-0.1428953706181429,0.1879275926804582,0.026276271581542124,0.031092969467546944,0.01875595048077318,0.08927299313861498,0.012680445448486982,0.10259239585183286,False,False,False,False,-0.07954040076016451,-0.026632064589311194
"(10.0, 14.0]",London-NY,-1,2.0,1.5,15,2347,403,539,407,535,137.71413468894298,74.04473215694073,0.17170856412441415,0.1734128674904133,0.22965487856838518,0.5986365573072007,-0.0010651896037494673,0.05867666582400638,0.02606280465786206,0.032027866438859076,0.03154867156239485,0.09343230595449412,0.07827625816992004,0.11065657980964268,False,True,True,False,-0.0817273130111984,-0.02783225417666817
"(7.0, 10.0]",London-NY,1,3.0,1.5,60,1712,450,991,460,981,259.5256888968816,78.41706703759255,0.2628504672897196,0.26869158878504673,0.5788551401869159,0.15829439252336452,-0.07973130841121495,0.15159210800051495,0.02605643800192118,0.05234148473089314,0.04580436158737882,0.170160611714777,0.09268985557494261,0.19603587829129807,False,True,True,False,-0.005345158195663877,0.010355639903128652
"(14.0, inf]",Asia-London,1,4.0,0.75,30,1011,19,565,19,565,392.6594943580815,18.70284410406137,0.018793273986152326,0.018793273986152326,0.5588526211671613,0.42235410484668645,-0.34396636993076163,0.3883872347755504,0.025921513604372014,0.025921513604372014,0.018499351240416784,0.019946758651719097,-0.0011534846655667716,0.033315431623296095,False,False,False,False,-0.08332940988641195,-0.028703948141019967
"(14.0, inf]",London,-1,2.0,1.5,30,3737,815,1096,822,1089,179.811844800463,70.09098694664937,0.2180893765052181,0.21996253679421995,0.2932833823922933,0.4886272411024886,-0.0037463205780037465,0.04811662959605646,0.025614358537279537,0.0321704195487861,0.01875595048077318,0.19534325672078287,0.02274611978443522,0.21369810868719613,False,True,True,False,-0.06387320614763732,-0.019129423805178892
"(10.0, 14.0]",London-NY,-1,2.0,0.75,60,2347,682,1647,700,1629,5.404808029248861,74.04473215694073,0.2905837239028547,0.2982530890498509,0.7017469109501491,0.007669365146996232,0.054857264593097574,0.0023028581292070137,0.02561145115990973,0.04670220531414919,0.03154867156239485,0.24022530115528512,0.050358422747569576,0.2651779301328402,False,True,True,False,-0.10553733351901944,-0.03996294117955485
"(7.0, 10.0]",Asia-London,-1,1.5,1.0,60,1429,590,793,591,792,6.578114292610732,63.31729597318141,0.41287613715885235,0.41357592722183345,0.5549335199440167,0.032190342897130964,0.06438068579426172,0.004603299015122976,0.024675170272518768,0.02642464542997154,0.04430881453686593,0.37804119562433686,0.034834941534515496,0.41414879222980855,False,False,False,False,-0.05115751574510735,-0.013241172736294292
