month,bucket,phase,vol_state,side,horizon,legs,unorderable,mfe_first,mae_first,tape_unresolved
2025-04,"(14.0, inf]",NY,STABLE,1,15,270,33,20,13,0
2025-04,"(14.0, inf]",NY-Asia,CONTRACTING,1,15,45,3,2,1,0
2025-04,"(14.0, inf]",NY-Asia,EXPANDING,1,15,41,5,1,4,0
2025-04,"(14.0, inf]",NY-Asia,STABLE,1,15,66,8,4,4,0
2025-04,unclassified,Asia,unclassified,1,15,110,13,3,10,0
2025-04,"(0.0, 7.0]",Asia,CONTRACTING,1,30,59,1,1,0,0
2025-04,"(0.0, 7.0]",Asia,EXPANDING,1,30,24,1,0,1,0
2025-04,"(0.0, 7.0]",Asia,STABLE,1,30,72,1,1,0,0
2025-04,"(0.0, 7.0]",Asia,unclassified,1,30,39,0,0,0,0
2025-04,"(0.0, 7.0]",Asia-London,CONTRACTING,1,30,1,0,0,0,0
2025-04,"(0.0, 7.0]",London,CONTRACTING,1,30,19,0,0,0,0
2025-04,"(0.0, 7.0]",London,STABLE,1,30,23,0,0,0,0
2025-04,"(0.0, 7.0]",London-NY,STABLE,1,30,2,0,0,0,0
2025-04,"(0.0, 7.0]",NY,CONTRACTING,1,30,13,0,0,0,0
2025-04,"(0.0, 7.0]",NY,STABLE,1,30,1,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,30,58,1,1,0,0
2025-04,"(0.0, 7.0]",NY-Asia,EXPANDING,1,30,10,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,STABLE,1,30,56,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,CONTRACTING,1,30,147,3,2,1,0
2025-04,"(7.0, 10.0]",Asia,EXPANDING,1,30,76,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,STABLE,1,30,182,1,1,0,0
2025-04,"(7.0, 10.0]",Asia,unclassified,1,30,51,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,CONTRACTING,1,30,12,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,EXPANDING,1,30,7,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,STABLE,1,30,40,1,0,1,0
2025-04,"(7.0, 10.0]",London,CONTRACTING,1,30,97,4,2,2,0
2025-04,"(7.0, 10.0]",London,EXPANDING,1,30,52,3,3,0,0
2025-04,"(7.0, 10.0]",London,STABLE,1,30,175,3,2,1,0
2025-04,"(7.0, 10.0]",London-NY,CONTRACTING,1,30,9,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,EXPANDING,1,30,3,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,STABLE,1,30,32,0,0,0,0
2025-04,"(7.0, 10.0]",NY,CONTRACTING,1,30,41,0,0,0,0
2025-04,"(7.0, 10.0]",NY,EXPANDING,1,30,1,0,0,0,0
2025-04,"(7.0, 10.0]",NY,STABLE,1,30,15,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,30,95,1,1,0,0
2025-04,"(7.0, 10.0]",NY-Asia,EXPANDING,1,30,29,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,STABLE,1,30,151,10,1,9,0
2025-04,"(10.0, 14.0]",Asia,CONTRACTING,1,30,173,7,6,1,0
2025-04,"(10.0, 14.0]",Asia,EXPANDING,1,30,122,1,1,0,0
2025-04,"(10.0, 14.0]",Asia,STABLE,1,30,173,1,1,0,0
2025-04,"(10.0, 14.0]",Asia,unclassified,1,30,37,1,1,0,0
2025-04,"(10.0, 14.0]",Asia-London,CONTRACTING,1,30,1,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,EXPANDING,1,30,41,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,STABLE,1,30,48,0,0,0,0
2025-04,"(10.0, 14.0]",London,CONTRACTING,1,30,88,0,0,0,0
2025-04,"(10.0, 14.0]",London,EXPANDING,1,30,75,3,0,3,0
2025-04,"(10.0, 14.0]",London,STABLE,1,30,317,11,4,7,0
2025-04,"(10.0, 14.0]",London-NY,CONTRACTING,1,30,1,0,0,0,0
2025-04,"(10.0, 14.0]",London-NY,EXPANDING,1,30,35,0,0,0,0
2025-04,"(10.0, 14.0]",London-NY,STABLE,1,30,63,1,1,0,0
2025-04,"(10.0, 14.0]",NY,CONTRACTING,1,30,125,1,1,0,0
2025-04,"(10.0, 14.0]",NY,EXPANDING,1,30,12,1,1,0,0
2025-04,"(10.0, 14.0]",NY,STABLE,1,30,129,1,0,1,0
2025-04,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,30,43,0,0,0,0
2025-04,"(10.0, 14.0]",NY-Asia,EXPANDING,1,30,28,0,0,0,0
2025-04,"(10.0, 14.0]",NY-Asia,STABLE,1,30,140,3,3,0,0
2025-04,"(14.0, inf]",Asia,CONTRACTING,1,30,132,2,1,1,0
2025-04,"(14.0, inf]",Asia,EXPANDING,1,30,251,4,1,3,0
2025-04,"(14.0, inf]",Asia,STABLE,1,30,247,4,3,1,0
2025-04,"(14.0, inf]",Asia,unclassified,1,30,115,3,2,1,0
2025-04,"(14.0, inf]",Asia-London,CONTRACTING,1,30,3,0,0,0,0
2025-04,"(14.0, inf]",Asia-London,EXPANDING,1,30,55,0,0,0,0
2025-04,"(14.0, inf]",Asia-London,STABLE,1,30,44,0,0,0,0
2025-04,"(14.0, inf]",London,CONTRACTING,1,30,53,0,0,0,0
2025-04,"(14.0, inf]",London,EXPANDING,1,30,143,3,0,3,0
2025-04,"(14.0, inf]",London,STABLE,1,30,218,1,0,1,0
2025-04,"(14.0, inf]",London-NY,CONTRACTING,1,30,6,0,0,0,0
2025-04,"(14.0, inf]",London-NY,EXPANDING,1,30,142,2,0,2,0
2025-04,"(14.0, inf]",London-NY,STABLE,1,30,85,0,0,0,0
2025-04,"(14.0, inf]",NY,CONTRACTING,1,30,170,1,0,1,0
2025-04,"(14.0, inf]",NY,EXPANDING,1,30,231,0,0,0,0
2025-04,"(14.0, inf]",NY,STABLE,1,30,270,2,2,0,0
2025-04,"(14.0, inf]",NY-Asia,CONTRACTING,1,30,44,1,1,0,0
2025-04,"(14.0, inf]",NY-Asia,EXPANDING,1,30,38,2,0,2,0
2025-04,"(14.0, inf]",NY-Asia,STABLE,1,30,64,2,2,0,0
2025-04,unclassified,Asia,unclassified,1,30,110,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,CONTRACTING,1,60,59,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,EXPANDING,1,60,24,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,STABLE,1,60,72,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,unclassified,1,60,39,0,0,0,0
2025-04,"(0.0, 7.0]",Asia-London,CONTRACTING,1,60,1,0,0,0,0
2025-04,"(0.0, 7.0]",London,CONTRACTING,1,60,19,0,0,0,0
2025-04,"(0.0, 7.0]",London,STABLE,1,60,23,0,0,0,0
2025-04,"(0.0, 7.0]",London-NY,STABLE,1,60,2,0,0,0,0
2025-04,"(0.0, 7.0]",NY,CONTRACTING,1,60,13,0,0,0,0
2025-04,"(0.0, 7.0]",NY,STABLE,1,60,1,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,60,43,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,EXPANDING,1,60,4,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,STABLE,1,60,53,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,CONTRACTING,1,60,147,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,EXPANDING,1,60,76,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,STABLE,1,60,182,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,unclassified,1,60,51,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,CONTRACTING,1,60,12,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,EXPANDING,1,60,7,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,STABLE,1,60,40,0,0,0,0
2025-04,"(7.0, 10.0]",London,CONTRACTING,1,60,97,1,0,1,0
2025-04,"(7.0, 10.0]",London,EXPANDING,1,60,52,0,0,0,0
2025-04,"(7.0, 10.0]",London,STABLE,1,60,175,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,CONTRACTING,1,60,9,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,EXPANDING,1,60,3,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,STABLE,1,60,32,0,0,0,0
2025-04,"(7.0, 10.0]",NY,CONTRACTING,1,60,41,0,0,0,0
2025-04,"(7.0, 10.0]",NY,EXPANDING,1,60,1,0,0,0,0
2025-04,"(7.0, 10.0]",NY,STABLE,1,60,15,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,60,91,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,EXPANDING,1,60,13,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,STABLE,1,60,125,0,0,0,0
2025-04,"(10.0, 14.0]",Asia,CONTRACTING,1,60,173,3,3,0,0
2025-04,"(10.0, 14.0]",Asia,EXPANDING,1,60,122,1,1,0,0
2025-04,"(10.0, 14.0]",Asia,STABLE,1,60,173,0,0,0,0
2025-04,"(10.0, 14.0]",Asia,unclassified,1,60,37,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,CONTRACTING,1,60,1,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,EXPANDING,1,60,41,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,STABLE,1,60,48,0,0,0,0
2025-04,"(10.0, 14.0]",London,CONTRACTING,1,60,88,1,0,1,0
2025-04,"(10.0, 14.0]",London,EXPANDING,1,60,75,0,0,0,0
2025-04,"(10.0, 14.0]",London,STABLE,1,60,317,1,0,1,0
2025-04,"(10.0, 14.0]",London-NY,CONTRACTING,1,60,1,0,0,0,0
2025-04,"(10.0, 14.0]",London-NY,EXPANDING,1,60,35,0,0,0,0
2025-04,"(10.0, 14.0]",London-NY,STABLE,1,60,63,0,0,0,0
2025-04,"(10.0, 14.0]",NY,CONTRACTING,1,60,125,0,0,0,0
2025-04,"(10.0, 14.0]",NY,EXPANDING,1,60,12,0,0,0,0
2025-04,"(10.0, 14.0]",NY,STABLE,1,60,129,0,0,0,0
2025-04,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,60,43,0,0,0,0
2025-04,"(10.0, 14.0]",NY-Asia,EXPANDING,1,60,16,0,0,0,0
2025-04,"(10.0, 14.0]",NY-Asia,STABLE,1,60,114,0,0,0,0
2025-04,"(14.0, inf]",Asia,CONTRACTING,1,60,132,1,1,0,0
2025-04,"(14.0, inf]",Asia,EXPANDING,1,60,251,0,0,0,0
2025-04,"(14.0, inf]",Asia,STABLE,1,60,245,0,0,0,0
2025-04,"(14.0, inf]",Asia,unclassified,1,60,111,0,0,0,0
2025-04,"(14.0, inf]",Asia-London,CONTRACTING,1,60,3,0,0,0,0
2025-04,"(14.0, inf]",Asia-London,EXPANDING,1,60,55,0,0,0,0
2025-04,"(14.0, inf]",Asia-London,STABLE,1,60,44,0,0,0,0
2025-04,"(14.0, inf]",London,CONTRACTING,1,60,53,0,0,0,0
2025-04,"(14.0, inf]",London,EXPANDING,1,60,143,0,0,0,0
2025-04,"(14.0, inf]",London,STABLE,1,60,218,0,0,0,0
2025-04,"(14.0, inf]",London-NY,CONTRACTING,1,60,6,0,0,0,0
2025-04,"(14.0, inf]",London-NY,EXPANDING,1,60,142,0,0,0,0
2025-04,"(14.0, inf]",London-NY,STABLE,1,60,85,0,0,0,0
2025-04,"(14.0, inf]",NY,CONTRACTING,1,60,170,0,0,0,0
2025-04,"(14.0, inf]",NY,EXPANDING,1,60,231,0,0,0,0
2025-04,"(14.0, inf]",NY,STABLE,1,60,270,1,1,0,0
2025-04,"(14.0, inf]",NY-Asia,CONTRACTING,1,60,44,0,0,0,0
2025-04,"(14.0, inf]",NY-Asia,EXPANDING,1,60,32,1,0,1,0
2025-04,"(14.0, inf]",NY-Asia,STABLE,1,60,52,0,0,0,0
2025-04,unclassified,Asia,unclassified,1,60,110,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,CONTRACTING,-1,15,59,6,2,4,0
2025-04,"(0.0, 7.0]",Asia,EXPANDING,-1,15,24,5,3,2,0
2025-04,"(0.0, 7.0]",Asia,STABLE,-1,15,72,6,2,4,0
2025-04,"(0.0, 7.0]",Asia,unclassified,-1,15,39,3,2,1,0
2025-04,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,15,1,0,0,0,0
2025-04,"(0.0, 7.0]",London,CONTRACTING,-1,15,19,2,2,0,0
2025-04,"(0.0, 7.0]",London,STABLE,-1,15,23,4,2,2,0
2025-04,"(0.0, 7.0]",London-NY,STABLE,-1,15,2,0,0,0,0
2025-04,"(0.0, 7.0]",NY,CONTRACTING,-1,15,13,0,0,0,0
2025-04,"(0.0, 7.0]",NY,STABLE,-1,15,1,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,15,62,8,2,6,0
2025-04,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,15,13,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,STABLE,-1,15,67,9,4,5,0
2025-04,"(7.0, 10.0]",Asia,CONTRACTING,-1,15,147,18,5,13,0
2025-04,"(7.0, 10.0]",Asia,EXPANDING,-1,15,76,7,3,4,0
2025-04,"(7.0, 10.0]",Asia,STABLE,-1,15,182,13,4,9,0
2025-04,"(7.0, 10.0]",Asia,unclassified,-1,15,51,4,4,0,0
2025-04,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,15,12,1,0,1,0
2025-04,"(7.0, 10.0]",Asia-London,EXPANDING,-1,15,7,1,1,0,0
2025-04,"(7.0, 10.0]",Asia-London,STABLE,-1,15,40,6,4,2,0
2025-04,"(7.0, 10.0]",London,CONTRACTING,-1,15,97,15,10,5,0
2025-04,"(7.0, 10.0]",London,EXPANDING,-1,15,52,6,3,3,0
2025-04,"(7.0, 10.0]",London,STABLE,-1,15,175,19,10,9,0
2025-04,"(7.0, 10.0]",London-NY,CONTRACTING,-1,15,9,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,EXPANDING,-1,15,3,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,STABLE,-1,15,32,3,2,1,0
2025-04,"(7.0, 10.0]",NY,CONTRACTING,-1,15,41,5,4,1,0
2025-04,"(7.0, 10.0]",NY,EXPANDING,-1,15,1,0,0,0,0
2025-04,"(7.0, 10.0]",NY,STABLE,-1,15,15,1,0,1,0
2025-04,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,15,95,8,4,4,0
2025-04,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,15,32,4,2,2,0
2025-04,"(7.0, 10.0]",NY-Asia,STABLE,-1,15,164,22,16,6,0
2025-04,"(10.0, 14.0]",Asia,CONTRACTING,-1,15,173,24,8,16,0
2025-04,"(10.0, 14.0]",Asia,EXPANDING,-1,15,122,18,10,8,0
2025-04,"(10.0, 14.0]",Asia,STABLE,-1,15,173,13,8,5,0
2025-04,"(10.0, 14.0]",Asia,unclassified,-1,15,37,3,0,3,0
2025-04,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,15,1,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,EXPANDING,-1,15,41,3,2,1,0
2025-04,"(10.0, 14.0]",Asia-London,STABLE,-1,15,48,7,2,5,0
2025-04,"(10.0, 14.0]",London,CONTRACTING,-1,15,88,10,4,6,0
2025-04,"(10.0, 14.0]",London,EXPANDING,-1,15,75,8,6,2,0
2025-04,"(10.0, 14.0]",London,STABLE,-1,15,317,30,16,14,0
2025-04,"(10.0, 14.0]",London-NY,CONTRACTING,-1,15,1,0,0,0,0
2025-04,"(10.0, 14.0]",London-NY,EXPANDING,-1,15,35,2,1,1,0
2025-04,"(10.0, 14.0]",London-NY,STABLE,-1,15,63,10,6,4,0
2025-04,"(10.0, 14.0]",NY,CONTRACTING,-1,15,125,10,3,7,0
2025-04,"(10.0, 14.0]",NY,EXPANDING,-1,15,12,2,0,2,0
2025-04,"(10.0, 14.0]",NY,STABLE,-1,15,129,7,4,3,0
2025-04,"(10.0, 14.0]",NY-Asia,CONTRACTING,-1,15,47,5,4,1,0
2025-04,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,15,32,5,3,2,0
2025-04,"(10.0, 14.0]",NY-Asia,STABLE,-1,15,155,18,6,12,0
2025-04,"(14.0, inf]",Asia,CONTRACTING,-1,15,134,12,6,6,0
2025-04,"(14.0, inf]",Asia,EXPANDING,-1,15,251,28,14,14,0
2025-04,"(14.0, inf]",Asia,STABLE,-1,15,248,18,11,7,0
2025-04,"(14.0, inf]",Asia,unclassified,-1,15,115,12,7,5,0
2025-04,"(14.0, inf]",Asia-London,CONTRACTING,-1,15,3,1,1,0,0
2025-04,"(14.0, inf]",Asia-London,EXPANDING,-1,15,55,2,0,2,0
2025-04,"(14.0, inf]",Asia-London,STABLE,-1,15,44,2,2,0,0
2025-04,"(14.0, inf]",London,CONTRACTING,-1,15,53,2,1,1,0
2025-04,"(14.0, inf]",London,EXPANDING,-1,15,143,20,15,5,0
2025-04,"(14.0, inf]",London,STABLE,-1,15,218,9,1,8,0
2025-04,"(14.0, inf]",London-NY,CONTRACTING,-1,15,6,0,0,0,0
2025-04,"(14.0, inf]",London-NY,EXPANDING,-1,15,142,19,12,7,0
2025-04,"(14.0, inf]",London-NY,STABLE,-1,15,85,9,6,3,0
2025-04,"(14.0, inf]",NY,CONTRACTING,-1,15,170,17,6,11,0
2025-04,"(14.0, inf]",NY,EXPANDING,-1,15,231,15,9,6,0
2025-04,"(14.0, inf]",NY,STABLE,-1,15,270,33,13,20,0
2025-04,"(14.0, inf]",NY-Asia,CONTRACTING,-1,15,45,3,1,2,0
2025-04,"(14.0, inf]",NY-Asia,EXPANDING,-1,15,41,5,4,1,0
2025-04,"(14.0, inf]",NY-Asia,STABLE,-1,15,66,8,4,4,0
2025-04,unclassified,Asia,unclassified,-1,15,110,13,10,3,0
2025-04,"(0.0, 7.0]",Asia,CONTRACTING,-1,30,59,1,0,1,0
2025-04,"(0.0, 7.0]",Asia,EXPANDING,-1,30,24,1,1,0,0
2025-04,"(0.0, 7.0]",Asia,STABLE,-1,30,72,1,0,1,0
2025-04,"(0.0, 7.0]",Asia,unclassified,-1,30,39,0,0,0,0
2025-04,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,30,1,0,0,0,0
2025-04,"(0.0, 7.0]",London,CONTRACTING,-1,30,19,0,0,0,0
2025-04,"(0.0, 7.0]",London,STABLE,-1,30,23,0,0,0,0
2025-04,"(0.0, 7.0]",London-NY,STABLE,-1,30,2,0,0,0,0
2025-04,"(0.0, 7.0]",NY,CONTRACTING,-1,30,13,0,0,0,0
2025-04,"(0.0, 7.0]",NY,STABLE,-1,30,1,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,30,58,1,0,1,0
2025-04,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,30,10,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,STABLE,-1,30,56,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,CONTRACTING,-1,30,147,3,1,2,0
2025-04,"(7.0, 10.0]",Asia,EXPANDING,-1,30,76,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,STABLE,-1,30,182,1,0,1,0
2025-04,"(7.0, 10.0]",Asia,unclassified,-1,30,51,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,30,12,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,EXPANDING,-1,30,7,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,STABLE,-1,30,40,1,1,0,0
2025-04,"(7.0, 10.0]",London,CONTRACTING,-1,30,97,4,2,2,0
2025-04,"(7.0, 10.0]",London,EXPANDING,-1,30,52,3,0,3,0
2025-04,"(7.0, 10.0]",London,STABLE,-1,30,175,3,1,2,0
2025-04,"(7.0, 10.0]",London-NY,CONTRACTING,-1,30,9,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,EXPANDING,-1,30,3,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,STABLE,-1,30,32,0,0,0,0
2025-04,"(7.0, 10.0]",NY,CONTRACTING,-1,30,41,0,0,0,0
2025-04,"(7.0, 10.0]",NY,EXPANDING,-1,30,1,0,0,0,0
2025-04,"(7.0, 10.0]",NY,STABLE,-1,30,15,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,30,95,1,0,1,0
2025-04,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,30,29,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,STABLE,-1,30,151,10,9,1,0
2025-04,"(10.0, 14.0]",Asia,CONTRACTING,-1,30,173,7,1,6,0
2025-04,"(10.0, 14.0]",Asia,EXPANDING,-1,30,122,1,0,1,0
2025-04,"(10.0, 14.0]",Asia,STABLE,-1,30,173,1,0,1,0
2025-04,"(10.0, 14.0]",Asia,unclassified,-1,30,37,1,0,1,0
2025-04,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,30,1,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,EXPANDING,-1,30,41,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,STABLE,-1,30,48,0,0,0,0
2025-04,"(10.0, 14.0]",London,CONTRACTING,-1,30,88,0,0,0,0
2025-04,"(10.0, 14.0]",London,EXPANDING,-1,30,75,3,3,0,0
2025-04,"(10.0, 14.0]",London,STABLE,-1,30,317,11,7,4,0
2025-04,"(10.0, 14.0]",London-NY,CONTRACTING,-1,30,1,0,0,0,0
2025-04,"(10.0, 14.0]",London-NY,EXPANDING,-1,30,35,0,0,0,0
2025-04,"(10.0, 14.0]",London-NY,STABLE,-1,30,63,1,0,1,0
2025-04,"(10.0, 14.0]",NY,CONTRACTING,-1,30,125,1,0,1,0
2025-04,"(10.0, 14.0]",NY,EXPANDING,-1,30,12,1,0,1,0
2025-04,"(10.0, 14.0]",NY,STABLE,-1,30,129,1,1,0,0
2025-04,"(10.0, 14.0]",NY-Asia,CONTRACTING,-1,30,43,0,0,0,0
2025-04,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,30,28,0,0,0,0
2025-04,"(10.0, 14.0]",NY-Asia,STABLE,-1,30,140,3,0,3,0
2025-04,"(14.0, inf]",Asia,CONTRACTING,-1,30,132,2,1,1,0
2025-04,"(14.0, inf]",Asia,EXPANDING,-1,30,251,4,3,1,0
2025-04,"(14.0, inf]",Asia,STABLE,-1,30,247,4,1,3,0
2025-04,"(14.0, inf]",Asia,unclassified,-1,30,115,3,1,2,0
2025-04,"(14.0, inf]",Asia-London,CONTRACTING,-1,30,3,0,0,0,0
2025-04,"(14.0, inf]",Asia-London,EXPANDING,-1,30,55,0,0,0,0
2025-04,"(14.0, inf]",Asia-London,STABLE,-1,30,44,0,0,0,0
2025-04,"(14.0, inf]",London,CONTRACTING,-1,30,53,0,0,0,0
2025-04,"(14.0, inf]",London,EXPANDING,-1,30,143,3,3,0,0
2025-04,"(14.0, inf]",London,STABLE,-1,30,218,1,1,0,0
2025-04,"(14.0, inf]",London-NY,CONTRACTING,-1,30,6,0,0,0,0
2025-04,"(14.0, inf]",London-NY,EXPANDING,-1,30,142,2,2,0,0
2025-04,"(14.0, inf]",London-NY,STABLE,-1,30,85,0,0,0,0
2025-04,"(14.0, inf]",NY,CONTRACTING,-1,30,170,1,1,0,0
2025-04,"(14.0, inf]",NY,EXPANDING,-1,30,231,0,0,0,0
2025-04,"(14.0, inf]",NY,STABLE,-1,30,270,2,0,2,0
2025-04,"(14.0, inf]",NY-Asia,CONTRACTING,-1,30,44,1,0,1,0
2025-04,"(14.0, inf]",NY-Asia,EXPANDING,-1,30,38,2,2,0,0
2025-04,"(14.0, inf]",NY-Asia,STABLE,-1,30,64,2,0,2,0
2025-04,unclassified,Asia,unclassified,-1,30,110,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,CONTRACTING,-1,60,59,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,EXPANDING,-1,60,24,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,STABLE,-1,60,72,0,0,0,0
2025-04,"(0.0, 7.0]",Asia,unclassified,-1,60,39,0,0,0,0
2025-04,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,60,1,0,0,0,0
2025-04,"(0.0, 7.0]",London,CONTRACTING,-1,60,19,0,0,0,0
2025-04,"(0.0, 7.0]",London,STABLE,-1,60,23,0,0,0,0
2025-04,"(0.0, 7.0]",London-NY,STABLE,-1,60,2,0,0,0,0
2025-04,"(0.0, 7.0]",NY,CONTRACTING,-1,60,13,0,0,0,0
2025-04,"(0.0, 7.0]",NY,STABLE,-1,60,1,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,60,43,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,60,4,0,0,0,0
2025-04,"(0.0, 7.0]",NY-Asia,STABLE,-1,60,53,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,CONTRACTING,-1,60,147,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,EXPANDING,-1,60,76,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,STABLE,-1,60,182,0,0,0,0
2025-04,"(7.0, 10.0]",Asia,unclassified,-1,60,51,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,60,12,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,EXPANDING,-1,60,7,0,0,0,0
2025-04,"(7.0, 10.0]",Asia-London,STABLE,-1,60,40,0,0,0,0
2025-04,"(7.0, 10.0]",London,CONTRACTING,-1,60,97,1,1,0,0
2025-04,"(7.0, 10.0]",London,EXPANDING,-1,60,52,0,0,0,0
2025-04,"(7.0, 10.0]",London,STABLE,-1,60,175,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,CONTRACTING,-1,60,9,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,EXPANDING,-1,60,3,0,0,0,0
2025-04,"(7.0, 10.0]",London-NY,STABLE,-1,60,32,0,0,0,0
2025-04,"(7.0, 10.0]",NY,CONTRACTING,-1,60,41,0,0,0,0
2025-04,"(7.0, 10.0]",NY,EXPANDING,-1,60,1,0,0,0,0
2025-04,"(7.0, 10.0]",NY,STABLE,-1,60,15,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,60,91,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,60,13,0,0,0,0
2025-04,"(7.0, 10.0]",NY-Asia,STABLE,-1,60,125,0,0,0,0
2025-04,"(10.0, 14.0]",Asia,CONTRACTING,-1,60,173,3,0,3,0
2025-04,"(10.0, 14.0]",Asia,EXPANDING,-1,60,122,1,0,1,0
2025-04,"(10.0, 14.0]",Asia,STABLE,-1,60,173,0,0,0,0
2025-04,"(10.0, 14.0]",Asia,unclassified,-1,60,37,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,60,1,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,EXPANDING,-1,60,41,0,0,0,0
2025-04,"(10.0, 14.0]",Asia-London,STABLE,-1,60,48,0,0,0,0
2025-04,"(10.0, 14.0]",London,CONTRACTING,-1,60,88,1,1,0,0
2025-04,"(10.0, 14.0]",London,EXPANDING,-1,60,75,0,0,0,0
2025-04,"(10.0, 14.0]",London,STABLE,-1,60,317,1,1,0,0
2025-04,"(10.0, 14.0]",London-NY,CONTRACTING,-1,60,1,0,0,0,0
