instrument,bucket,phase,vol_state,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,ev_null,ev_delta,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,2.0,0.75,30,87,24,42,24,42,16.130043822977992,2.3529791711067642,0.27586206896551724,0.27586206896551724,0.4827586206896552,0.24137931034482757,0.1896551724137931,0.18540280256296543,0.34801223737783027,0.34801223737783027,0.027045737598928324,0.14220814404201226,-0.046119512608015556,0.3941317499858458,0.13365392492350497,0.2549233620101691,True,True,False,False,-0.02366733350722967,0.1621724519353003
GC,"(0.0, 7.0]",Asia-London,EXPANDING,1,4.0,1.5,60,428,66,205,66,205,222.30720038799734,31.388417502032162,0.1542056074766355,0.1542056074766355,0.47897196261682246,0.36682242990654207,-0.10163551401869159,0.5194093467009284,0.3444364086120682,0.34443640861206815,0.0733374240701686,0.11221386265407396,-0.053002763133170344,0.3974391717452386,0.041991744822561544,0.15691262872771713,False,False,False,False,-0.48146934456589674,-0.06851646797691427
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,4.0,1.0,15,118,2,39,2,39,73.50531146186144,1.9944262608986256,0.01694915254237288,0.01694915254237288,0.3305084745762712,0.652542372881356,-0.2627118644067797,0.6229263683208597,0.3433125864488374,0.3433125864488374,0.01690191746524259,0.016199890170236132,-0.020765328226805907,0.3640779146756433,0.000749262372136749,0.056930186895413556,True,False,False,False,-0.2572373107548049,0.04303763784701625
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,4.0,0.5,60,118,15,87,15,87,25.74360990402416,1.9944262608986256,0.1271186440677966,0.1271186440677966,0.7372881355932204,0.13559322033898302,0.13983050847457626,0.2181661856273234,0.34109477663665705,0.34109477663665705,0.01690191746524259,0.05509674845401955,-0.024035425714701266,0.3651302023513583,0.07202189561377706,0.12158524873947024,True,True,False,False,-0.24696186728514388,0.04706645467575658
GC,"(10.0, 14.0]",London-NY,CONTRACTING,-1,4.0,1.5,60,113,30,66,30,66,20.389572264867507,3.242974614711239,0.26548672566371684,0.26548672566371684,0.584070796460177,0.1504424778761062,0.18584070796460178,0.18043869260944698,0.3375805101783741,0.3375805101783741,0.02869889039567468,0.0934212194194448,-0.004443226278206227,0.3420237364565803,0.17206550624427203,0.17731839977814234,True,True,False,False,-0.373366998526494,-0.017893244174059963
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,2.0,1.0,15,118,29,39,30,38,22.09726419041729,1.9944262608986256,0.2457627118644068,0.2542372881355932,0.3305084745762712,0.423728813559322,0.16101694915254236,0.18726495076624824,0.331379982453548,0.3568037112671073,0.01690191746524259,0.09735624068408252,-0.020288365423185628,0.3516683478767336,0.14840647118032427,0.18065092499048102,True,True,False,False,-0.3154731467182998,0.007953417867624102
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,3.0,0.75,30,87,2,42,2,42,56.622401108829365,2.3529791711067642,0.022988505747126436,0.022988505747126436,0.4827586206896552,0.4942528735632184,-0.29310344827586204,0.6508321966532111,0.3306830107784207,0.3306830107784207,0.027045737598928324,0.051014879339807445,-0.043182580340580895,0.37386559111900164,-0.02802637359268101,0.12732701178111322,True,False,False,False,-0.1309864661387102,0.09984827231985526
GC,"(14.0, inf]",NY-Asia,CONTRACTING,1,4.0,1.5,60,370,41,142,41,142,177.48905328918153,6.491662130605769,0.11081081081081082,0.11081081081081082,0.3837837837837838,0.5054054054054054,-0.13243243243243244,0.4797001440248149,0.3297226788069615,0.3297226788069615,0.017545032785420998,0.05709156193895871,-0.022570536484130172,0.35229321529109164,0.05371924887185211,0.09346889891100581,True,True,False,False,-0.1410251938790563,0.0943487424639526
GC,"(0.0, 7.0]",NY,EXPANDING,1,2.0,1.5,60,29,13,10,13,10,0.2774374692781847,1.7416956418880458,0.4482758620689655,0.4482758620689655,0.3448275862068966,0.2068965517241379,0.3793103448275862,0.009566809285454645,0.3288186837031083,0.32881868370310824,0.06005847040993261,0.349527773331199,-0.07913920083139304,0.4079578845345013,0.09874808873776653,0.599644722995837,True,False,False,False,-0.14866753279566566,0.09007557545372132
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,4.0,0.75,30,87,0,42,0,42,62.38304645599165,2.3529791711067642,0.0,0.0,0.4827586206896552,0.5172413793103448,-0.3620689655172414,0.7170465109884098,0.32793180787224013,0.32793180787224013,0.027045737598928324,0.020047513858208642,-0.041336538478682704,0.3692683463509228,-0.020047513858208642,0.07296758997776803,True,False,False,False,-0.1517256196146255,0.08810309412880732
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,2.0,0.75,60,87,31,50,31,50,5.850358058739749,2.3529791711067642,0.3563218390804598,0.3563218390804598,0.5747126436781609,0.06896551724137934,0.28160919540229884,0.06724549492804309,0.32180895273141363,0.32180895273141363,0.027045737598928324,0.21447585245278236,-0.05424627985311963,0.37605523258453327,0.14184598662767742,0.34357649836184784,True,True,False,False,0.030160674848615645,0.17598481379001463
GC,"(7.0, 10.0]",London-NY,CONTRACTING,1,2.0,1.5,60,72,37,32,37,32,0.3382950078263104,3.2844198958880817,0.5138888888888888,0.5138888888888888,0.4444444444444444,0.04166666666666674,0.3611111111111111,0.004698541775365422,0.32019270988803095,0.32019270988803095,0.04561694299844558,0.31561899740122784,-0.06455005548502153,0.38474276537305246,0.198269891487661,0.4724894218711671,True,True,False,False,-0.21556287989184506,0.052314914998092946
GC,"(14.0, inf]",NY-Asia,CONTRACTING,1,4.0,1.0,60,370,37,189,37,189,164.33030526571468,6.491662130605769,0.1,0.1,0.5108108108108108,0.3891891891891892,-0.11081081081081082,0.44413596017760726,0.31578011658137545,0.31578011658137545,0.017545032785420998,0.04843407141432276,-0.023876720447844904,0.33965683702922034,0.05156592858567725,0.08233561346627719,True,True,False,False,-0.2032818421199453,0.05624913723071508
GC,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,2.0,1.0,30,107,38,48,38,48,12.751184597304494,7.1571529313375715,0.35514018691588783,0.35514018691588783,0.4485981308411215,0.19626168224299062,0.2616822429906542,0.11916994950751864,0.313962912766046,0.31396291276604604,0.06688927973212684,0.2069202304200206,-0.06450217659444472,0.3784650893604907,0.14821995649586722,0.32168315936579384,True,True,False,False,-0.2890907471563232,0.012436082804861387
GC,"(0.0, 7.0]",London-NY,EXPANDING,1,4.0,1.0,30,143,15,88,15,88,82.43662119241932,9.545462320908364,0.1048951048951049,0.1048951048951049,0.6153846153846154,0.2797202797202797,-0.1958041958041958,0.5764798684784568,0.3139241879126641,0.3139241879126641,0.06675148476159695,0.036279708541563344,-0.06124253546096339,0.37516672337362744,0.06861539635354155,0.0867348147280646,True,True,False,False,0.005622215570520202,0.15977320174159215
GC,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,4.0,0.75,30,107,8,57,8,57,51.30806414638571,7.1571529313375715,0.07476635514018691,0.07476635514018691,0.5327102803738317,0.39252336448598135,-0.10046728971962617,0.47951461819052066,0.3121580487387677,0.3121580487387677,0.06688927973212684,0.03475374814023576,-0.06752560515668271,0.3796836538954504,0.04001260699995115,0.09309909830490708,True,False,False,False,-0.3051706363057436,0.0034937062165120436
GC,"(14.0, inf]",Asia-London,CONTRACTING,-1,1.5,1.5,60,94,51,32,51,32,2.042506283399638,1.4459822290257611,0.5425531914893617,0.5425531914893617,0.3404255319148936,0.11702127659574474,0.30319148936170215,0.021728790248932317,0.3095374899401476,0.3095374899401476,0.01538278967048682,0.3928984639936166,-0.03741234438491835,0.346949834325066,0.14965472749574504,0.5349270608540936,True,True,False,False,-0.3403030692811213,-0.01538278967048684
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,1.5,0.75,60,118,56,61,60,57,0.09172004410696476,1.9944262608986256,0.4745762711864407,0.5084745762711864,0.5169491525423728,0.008474576271186418,0.3241525423728814,0.0007772885093810573,0.3080279134170198,0.3842990998576978,0.01690191746524259,0.29682824655894674,-0.03308748548022722,0.341115398897247,0.17774802462749395,0.41746655991039616,True,True,False,False,-0.2701320751486647,0.018947919134177538
GC,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,1.5,1.5,30,107,54,30,54,30,3.664560064568914,7.1571529313375715,0.5046728971962616,0.5046728971962616,0.2803738317757009,0.21495327102803746,0.3364485981308411,0.03424822490251322,0.30380754330122756,0.30380754330122756,0.06688927973212684,0.3441803685194369,-0.07356337392448749,0.37737091722571503,0.16049252867682473,0.4748305872709082,True,True,False,False,-0.4375861027654812,-0.06688927973212683
GC,"(0.0, 7.0]",London-NY,EXPANDING,1,3.0,1.5,30,143,38,66,38,66,37.91822006041575,9.545462320908364,0.26573426573426573,0.26573426573426573,0.46153846153846156,0.2727272727272727,0.1048951048951049,0.26516237804486537,0.30330599817837334,0.30330599817837334,0.06675148476159695,0.093541372601381,-0.06998219041019266,0.373288188588566,0.17219289313288472,0.1675521111567451,True,True,False,False,-0.10996260174532083,0.09667169821652626
GC,"(0.0, 7.0]",Asia-London,EXPANDING,1,3.0,1.5,60,428,124,202,124,202,92.09554008663152,31.388417502032162,0.2897196261682243,0.2897196261682243,0.4719626168224299,0.23831775700934588,0.16121495327102803,0.2151764955295129,0.3030540247303723,0.30305402473037224,0.0733374240701686,0.20449815911637587,-0.06512069738353093,0.36817472211390323,0.08522146705184841,0.26056622159215215,False,True,True,False,-0.419137271466559,-0.05804162336809335
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,1.5,1.5,15,118,44,25,45,24,9.251875814219693,1.9944262608986256,0.3728813559322034,0.3813559322033898,0.211864406779661,0.4152542372881356,0.24152542372881355,0.07840572723914994,0.30302923350272093,0.32845296231628024,0.01690191746524259,0.18227818310190633,-0.017161405495869846,0.3201906389985908,0.19060317283029707,0.2869844561738054,True,True,False,False,-0.36225679724676546,-0.029613781872022266
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,3.0,0.75,15,118,10,52,10,52,46.707141571268416,1.9944262608986256,0.0847457627118644,0.0847457627118644,0.4406779661016949,0.4745762711864407,-0.07627118644067797,0.3958232336548171,0.3026501297488965,0.3026501297488965,0.01690191746524259,0.03275280458147015,-0.020168339177242815,0.3228184689261393,0.05199295813039425,0.08666501692617713,True,False,False,False,-0.2442694255711811,0.0291903520888577
GC,"(7.0, 10.0]",London-NY,CONTRACTING,1,2.0,1.5,30,72,30,26,30,26,3.8693915928364593,3.2844198958880817,0.4166666666666667,0.4166666666666667,0.3611111111111111,0.22222222222222215,0.2916666666666667,0.05374154990050638,0.2997912735687274,0.2997912735687274,0.04561694299844558,0.19312071886278265,-0.05685553206239849,0.35664680563112594,0.22354594780388404,0.3309742590128686,True,True,False,False,-0.2769664872907066,0.011412393139010407
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,2.0,0.5,30,87,20,52,20,52,14.362031425838607,2.3529791711067642,0.22988505747126436,0.22988505747126436,0.5977011494252874,0.1724137931034483,0.16091954022988506,0.16508082098665067,0.29895462361760744,0.29895462361760744,0.027045737598928324,0.11824282082273997,-0.03925354760075995,0.3382081712183674,0.11164223664852439,0.22369400279785953,True,True,False,False,-0.10312443984824578,0.09791509188468084
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,3.0,0.5,30,87,2,52,2,52,48.22033928665959,2.3529791711067642,0.022988505747126436,0.022988505747126436,0.5977011494252874,0.3793103448275862,-0.22988505747126436,0.5542567734098803,0.29732597833968766,0.29732597833968766,0.027045737598928324,0.04305422414871004,-0.03643212951265425,0.3337581078523419,-0.020065718401583603,0.11442983069666705,True,False,False,False,-0.13713232391099736,0.08009682721434515
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,4.0,0.5,30,87,0,52,0,52,53.980984633821876,2.3529791711067642,0.0,0.0,0.5977011494252874,0.4022988505747126,-0.2988505747126437,0.6204710877450791,0.294574775433507,0.2945747754335071,0.027045737598928324,0.017296711540866087,-0.03432521169667475,0.32889998713018176,-0.017296711540866087,0.0672987703098545,True,False,False,False,-0.1549831779468887,0.06979579874330916
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,4.0,0.75,15,118,2,52,2,52,67.43565576181659,1.9944262608986256,0.01694915254237288,0.01694915254237288,0.4406779661016949,0.5423728813559323,-0.2627118644067797,0.571488608150988,0.29187482627896577,0.29187482627896577,0.01690191746524259,0.014944692868910332,-0.02125133855811189,0.31312616483707767,0.0020044596734625497,0.0544103435614538,True,False,False,False,-0.21357834122640051,0.03914824252628263
GC,"(0.0, 7.0]",London-NY,EXPANDING,1,4.0,0.75,60,143,29,106,29,106,14.39740863893675,9.545462320908364,0.20279720279720279,0.20279720279720279,0.7412587412587412,0.05594405594405594,0.25524475524475526,0.10068117929326398,0.2891744497764223,0.28917444977642226,0.06675148476159695,0.08440051224587802,-0.045490430687900575,0.3346648804643229,0.11839669055132476,0.15546473555142826,True,True,False,False,0.07714165098980523,0.18315805038311378
GC,"(0.0, 7.0]",London-NY,EXPANDING,1,4.0,0.5,60,143,24,113,24,113,11.382048102320933,9.545462320908364,0.16783216783216784,0.16783216783216784,0.7902097902097902,0.04195804195804198,0.2762237762237762,0.07959474197427226,0.28906703343645157,0.28906703343645157,0.06675148476159695,0.06579157995838002,-0.04450612925004883,0.3335731626865004,0.10204058787378782,0.13010226292962782,True,True,False,False,0.04150322784800819,0.16528513064222988
GC,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,3.0,0.5,60,107,22,78,22,78,10.938292654385585,7.1571529313375715,0.205607476635514,0.205607476635514,0.7289719626168224,0.06542056074766356,0.2523364485981308,0.1022270341531363,0.2876742030191403,0.2876742030191403,0.06688927973212684,0.11389466944133184,-0.05889042489847856,0.3465646279176189,0.09171280719418218,0.20705610230343607,True,False,False,False,-0.24265156007099045,0.022511321474074933
GC,"(7.0, 10.0]",London-NY,CONTRACTING,1,4.0,1.5,30,72,6,27,6,27,40.19120394750685,3.2844198958880817,0.08333333333333333,0.08333333333333333,0.375,0.5416666666666666,-0.22916666666666666,0.5582111659375951,0.2834275562724829,0.2834275562724829,0.04561694299844558,0.028540914782352506,-0.046077085163003274,0.3295046414354862,0.054792418550980826,0.09625679816760065,True,False,False,False,-0.30364546432013667,-0.010108954023826888
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,1.5,0.75,60,87,41,46,41,46,0.0,2.3529791711067642,0.47126436781609193,0.47126436781609193,0.5287356321839081,0.0,0.3103448275862069,0.0,0.2832990899872786,0.2832990899872786,0.027045737598928324,0.2983901635188237,-0.052663170662749705,0.3359622606500283,0.17287420429726824,0.4393176994423006,True,True,False,False,-0.05290780656444556,0.11519564171141652
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,1.5,1.0,15,118,41,39,44,36,12.637798160938738,1.9944262608986256,0.3474576271186441,0.3728813559322034,0.3305084745762712,0.3220338983050848,0.1906779661016949,0.10709998441473506,0.28087603305118736,0.34443535508508566,0.01690191746524259,0.17207970502863418,-0.02179003153293336,0.3026660645841207,0.1753779220900099,0.2747684566089469,True,True,False,False,-0.2766389152228226,0.002118558914182389
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,2.0,0.5,60,87,26,57,26,57,3.2423467720168873,2.3529791711067642,0.2988505747126437,0.2988505747126437,0.6551724137931034,0.04597701149425282,0.27011494252873564,0.03726835370134353,0.28033755863115084,0.28033755863115084,0.027045737598928324,0.1666455402036591,-0.045604246933223395,0.32594180556437424,0.1322050345089846,0.28571481304659024,True,True,False,False,-0.06727562265639958,0.10653096798737563
GC,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,1.5,1.0,60,107,57,49,57,49,0.5623945062977799,7.1571529313375715,0.5327102803738317,0.5327102803738317,0.45794392523364486,0.009345794392523421,0.3411214953271028,0.005256023423343737,0.2794882390183197,0.2794882390183197,0.06688927973212684,0.3866255802785337,-0.06232793084774848,0.34181616986606816,0.146084700095298,0.5195465777696717,True,True,False,False,-0.36595470029287447,-0.04323323063727738
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,1.5,0.5,60,87,35,52,35,52,0.0,2.3529791711067642,0.40229885057471265,0.40229885057471265,0.5977011494252874,-1.1102230246251565e-16,0.3045977011494253,0.0,0.277551963550497,0.277551963550497,0.027045737598928324,0.23209532260109011,-0.0428571627365919,0.3204091262870889,0.17020352797362254,0.36422628657353373,True,True,False,False,-0.11325263415065245,0.08214966469992227
GC,"(14.0, inf]",NY-Asia,CONTRACTING,1,4.0,0.75,60,370,34,226,34,226,142.39567853136427,6.491662130605769,0.0918918918918919,0.0918918918918919,0.6108108108108108,0.29729729729729737,-0.09054054054054055,0.3848531852199034,0.2767676118939419,0.2767676118939419,0.017545032785420998,0.04284859365649312,-0.023327202049800638,0.30009481394374254,0.049043298235398776,0.07500863859960771,True,True,False,False,-0.13748027041227628,0.0696436707408328
GC,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,1.5,0.75,60,107,52,55,54,53,0.0,7.1571529313375715,0.48598130841121495,0.5046728971962616,0.514018691588785,0.0,0.34345794392523366,0.0,0.27656866419310683,0.318624738959462,0.06688927973212684,0.33103889867136227,-0.06114145814752875,0.3377101223406356,0.15494240973985268,0.4607600688156361,True,True,False,False,-0.27016030776951,0.003204178211798414
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,2.0,1.0,30,87,24,39,24,39,17.231009408005306,2.3529791711067642,0.27586206896551724,0.27586206896551724,0.4482758620689655,0.27586206896551724,0.10344827586206896,0.19805757940235985,0.2744601176655005,0.2744601176655005,0.027045737598928324,0.15671237444254574,-0.04393878963782369,0.3183989073033242,0.1191496945229715,0.27331336278195434,True,True,False,False,-0.09275597302916445,0.09085207231816803
GC,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,2.0,0.75,30,107,33,56,34,55,12.301268992266678,7.1571529313375715,0.308411214953271,0.3177570093457944,0.5233644859813084,0.1682242990654207,0.22429906542056074,0.11496513076884746,0.2723749164572814,0.29807585103672063,0.06688927973212684,0.1855567848014344,-0.06599274578829675,0.3383676622455781,0.12285443015183661,0.2963703828464116,True,True,False,False,-0.19956307538879245,0.036405920534244476
GC,"(10.0, 14.0]",London-NY,CONTRACTING,-1,3.0,1.5,60,113,42,64,42,64,3.9964441178169765,3.242974614711239,0.37168141592920356,0.37168141592920356,0.5663716814159292,0.06194690265486724,0.26548672566371684,0.03536676210457501,0.27215459737261716,0.27215459737261716,0.02869889039567468,0.170617315249081,0.0019450206430776135,0.27020957672953955,0.20106410068012256,0.2753410166808667,True,True,False,False,-0.4614452426557967,-0.09464532264158976
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,1.0,1.5,30,118,78,29,81,26,-0.6178807864417835,1.9944262608986256,0.6610169491525424,0.6864406779661016,0.2457627118644068,0.09322033898305082,0.2923728813559322,-0.005236277851201555,0.2702346860394881,0.3337940080733864,0.01690191746524259,0.4477500197021042,-0.031073569856308936,0.301308255895797,0.21326692945043818,0.575762190500483,True,True,False,False,-0.4454173552860512,-0.08759133462328156
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,4.0,0.5,30,118,10,84,10,84,35.4010382742128,1.9944262608986256,0.0847457627118644,0.0847457627118644,0.711864406779661,0.2033898305084746,-0.01694915254237288,0.3000087989340068,0.26615772892639133,0.2661577289263913,0.01690191746524259,0.029159114193395855,-0.02230236936651666,0.288460098292908,0.05558664851846855,0.08060872561477081,True,True,False,False,-0.24583532922987308,0.010161199848259125
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,2.0,0.75,15,118,26,52,26,52,20.333004892135126,1.9944262608986256,0.22033898305084745,0.22033898305084745,0.4406779661016949,0.33898305084745767,0.11016949152542373,0.17231360078080615,0.26558117484098726,0.26558117484098726,0.01690191746524259,0.09147250333411783,-0.02096107507193931,0.28654224991292654,0.12886647971672963,0.17277737191190762,True,True,False,False,-0.2802863747237235,-0.00735259994136811
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,3.0,0.5,60,87,15,60,15,60,10.394961933390618,2.3529791711067642,0.1724137931034483,0.1724137931034483,0.6896551724137931,0.13793103448275856,0.1724137931034483,0.11948232107345538,0.26485037657797533,0.26485037657797533,0.027045737598928324,0.0826044703595724,-0.04402302863011768,0.30887340520809303,0.08980932274387589,0.17471253449180996,True,False,False,False,-0.09195568394434932,0.086447346316813
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,1.5,1.5,30,87,36,22,36,22,4.0227991151324405,2.3529791711067642,0.41379310344827586,0.41379310344827586,0.25287356321839083,0.33333333333333337,0.2413793103448276,0.04623907028887863,0.2605726430347779,0.2605726430347779,0.027045737598928324,0.2831242445713333,-0.04860411143464782,0.3091767544694257,0.13066885887694257,0.422359703559369,True,False,False,False,-0.3146641182326345,-0.02704573759892831
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,2.0,1.0,60,87,32,45,32,45,5.991561026327441,2.3529791711067642,0.367816091954023,0.367816091954023,0.5172413793103449,0.11494252873563215,0.21839080459770116,0.06886851754399358,0.2602135845427664,0.2602135845427664,0.027045737598928324,0.24777115815270206,-0.058602942516710936,0.31881652705947733,0.12004493380132092,0.3823368025057181,True,False,False,False,-0.00833732844126709,0.12593812805074964
GC,"(14.0, inf]",London-NY,CONTRACTING,-1,1.5,0.75,30,118,48,57,52,53,3.3499851367901052,1.9944262608986256,0.4067796610169492,0.4406779661016949,0.4830508474576271,0.11016949152542371,0.2478813559322034,0.028389704549068688,0.2593691430160295,0.3356403294567074,0.01690191746524259,0.2427693277642052,-0.028668798738509717,0.2880379417545392,0.16401033325274397,0.3572561510578831,True,True,False,False,-0.30279799141872227,-0.021714424201346394
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,1.5,0.75,30,87,33,42,33,42,6.901484362716218,2.3529791711067642,0.3793103448275862,0.3793103448275862,0.4827586206896552,0.13793103448275862,0.20689655172413793,0.0793274064680025,0.2591782205932121,0.2591782205932121,0.027045737598928324,0.2351519193097987,-0.04856187621563256,0.3077400968088447,0.1441584255177875,0.36777632979359975,True,True,False,False,-0.09066948440523442,0.08425436809398884
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,3.0,1.0,30,87,2,39,2,39,57.723366693856676,2.3529791711067642,0.022988505747126436,0.022988505747126436,0.4482758620689655,0.5287356321839081,-0.3793103448275862,0.6634869734926054,0.25713089106609094,0.25713089106609094,0.027045737598928324,0.05676655691243279,-0.03918173772504475,0.2963126287911357,-0.033778051165306355,0.13635396483242798,True,False,False,False,-0.20590210802697625,0.025614391519557342
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,1,1.5,0.5,30,87,30,51,30,51,5.133471965576832,2.3529791711067642,0.3448275862068966,0.3448275862068966,0.5862068965517241,0.06896551724137934,0.22413793103448276,0.059005424891687724,0.25609761832724215,0.25609761832724215,0.027045737598928324,0.1925561622139791,-0.04184565268874522,0.2979432710159874,0.1522714239929175,0.31741190897479843,True,True,False,False,-0.13991733639906495,0.0580901409640886
